SampleID NMR4_ASSIGNED.Glutamate.2.1207 NMR4_ASSIGNED.Myo-inositol.3.2823 NMR4_ASSIGNED.Glucose_Erythritol_Taurine.3.7172 NMR4_ASSIGNED.Choline.3.2184 NMR4_ASSIGNED.1.5-AG.3.8798 NMR4_ASSIGNED.Ornithine.3.0541 NMR4_ASSIGNED.Taurine_Glucose_Glucuronate.3.4226 NMR4_ASSIGNED.Formate.8.454 NMR4_ASSIGNED.Proline.4.1263 NMR4_ASSIGNED.Glucose_Glucuronate.3.7323 NMR4_ASSIGNED.3-Hydroxybutyrate.4.1463 NMR4_ASSIGNED.2-oxoglutarate.3.0049 NMR4_ASSIGNED.Dimethylglycine.2.9121 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.4907 NMR4_ASSIGNED.Glucuronate.5.2436 NMR4_ASSIGNED.3-Hydroxyisobutyrate.1.0666 NMR4_ASSIGNED.3-Hydroxybutyrate.1.1966 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.5.233 NMR4_ASSIGNED.3-Hydroxybutyrate.2.3936 NMR4_ASSIGNED.Methionine.2.6412 NMR4_ASSIGNED.Acetone.2.2235 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.8283 NMR4_ASSIGNED.Glutamate.2.4459 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.7623 NMR4_ASSIGNED.Aspartate.3.7496 NMR4_ASSIGNED.Myo-inositol.3.6268 NMR4_ASSIGNED.TMA.2.897 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.8045 NMR4_ASSIGNED.2-Hydroxybutyrate.0.8947 NMR4_ASSIGNED.Glutamate.2.4304 NMR4_ASSIGNED.Valine.1.0309 NMR4_ASSIGNED.1.5-AG.3.9771 NMR4_ASSIGNED.2-Aminobutyrate.0.9758 NMR4_ASSIGNED.Citrate.2.6529 NMR4_ASSIGNED.GlycA.2.0292 NMR4_ASSIGNED.Glucose_Tauine_Erythritol.3.4003 NMR4_ASSIGNED.Glutamate.2.4648 NMR4_ASSIGNED.Tyrosine.6.8935 NMR4_ASSIGNED.Alanine.3.7829 NMR4_ASSIGNED.Glucose_Erythritol.3.7939 NMR4_ASSIGNED.Threonine.3.5732 NMR4_ASSIGNED.Threonine.4.2456 NMR4_ASSIGNED.Glucose.3.774 NMR4_ASSIGNED.Glucose_Taurine_Erythritol_Glucuronate.3.2442 NMR4_ASSIGNED.Leucine.0.9422 NMR4_ASSIGNED.Myo-inositol.3.2789 NMR4_ASSIGNED.Lactate.4.1071 NMR4_ASSIGNED.Pyruvate.2.3655 NMR4_ASSIGNED.Proline.3.3367 NMR4_ASSIGNED.Glucose_Taurine.3.4515 NMR4_ASSIGNED.Isoleucine.0.9318 NMR4_ASSIGNED.Creatinine.4.0462 NMR4_ASSIGNED.Creatine.3.9232 NMR4_ASSIGNED.Methionine.2.1344 NMR4_ASSIGNED.1.5-AG.3.589 NMR4_ASSIGNED.Dimethylamine.2.7216 NMR4_ASSIGNED.3-Hydroxybutyrate.2.3039 NMR4_ASSIGNED.Glucuronate.3.852 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.535 NMR4_ASSIGNED.MMA.2.5381 NMR4_ASSIGNED.1.5-AG.3.3445 NMR4_ASSIGNED.Valine.0.982 NMR4_ASSIGNED.Mannose.5.1804 NMR4_ASSIGNED.Alanine.1.474 NMR4_ASSIGNED.Creatinine.3.0393 NMR4_ASSIGNED.Myo-inositol.4.0665 NMR4_ASSIGNED.Lactate.1.3234 NMR4_ASSIGNED.Isoleucine.0.9999 NMR4_ASSIGNED.Sarcosine.2.7395 NMR4_ASSIGNED.2-Hydroxybutyrate.3.9902 NMR4_ASSIGNED.Acetate.1.9099 NMR4_ASSIGNED.Glutamine_2-oxoglutarate.2.4229 NMR4_ASSIGNED.Isobutyrate.1.0426 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.896 NMR4_ASSIGNED.Tyrosine.7.1895 NMR4_ASSIGNED.Aspartate.2.8207 NMR4_ASSIGNED.Glucose_Erythritol_Taurine.3.84 NMR4_ASSIGNED.2-Hydroxyisobutyrate.1.3502 NMR4_ASSIGNED.TMAO.3.2576 NMR4_ASSIGNED.1.5AG.3.272
x10MCx2157 9.49781 1.85519 383.7596 53.8179 2.35244 4.23083 22.1444 3.11535 7.606160000000001 16.7053 6.35152 1.2759200000000002 0.74057 504.6874 3.35022 8.17705 156.03053 200.7286 17.60217 2.76445 53.963640000000005 120.964 9.10265 128.4078 18.2418 4.06354 1.7311900000000002 34.9624 17.0118 7.23971 66.03526 5.3717 17.12435 1.461959 158.86684 236.5569 5.38225 3.74901 19.3149 9.1493 2.00529 0.732006 19.0341 231.625 1.2513299999999998 1.16593 108.48642 36.10914 6.62027 251.212 32.9938 16.552989999999998 12.71325 14.62963 1.39295 0.8419780000000001 19.33683 8.4949 125.995 0.95018 1.67107 55.7963 0.91858 137.9147 24.133000000000003 4.639959999999999 747.2332 21.29063 1.63618 2.12831 71.76311 1.06662 3.93748 387.2404 2.78682 0.5091899999999999 48.9791 2.08511 53.3207 8.43574
x30MCx3045 14.95815 2.57992 755.6852 236.174 3.29325 2.55088 43.5418 3.143307 15.64487 32.6637 2.52244 1.102403 0.859468 992.099 6.9977 10.30885 32.55402 403.042 4.65319 3.4396199999999997 29.4909 242.8245 7.822260000000001 268.6614 18.6784 4.1568 2.9878099999999996 74.4857 8.0794 8.20808 72.24024 4.44349 15.232870000000002 1.6244 203.901 454.8641 6.3988 6.490480000000001 44.3367 17.9698 11.28553 4.01117 31.4541 463.02 1.29566 3.16705 151.72855 60.67258 11.75336 507.8784 29.7602 20.61301 36.454640000000005 25.96218 2.16788 1.6392919999999995 3.608924 15.2651 259.126 0.384084 1.79085 61.7486 2.9764 245.92 26.4005 3.23743 1023.4182 19.61426 1.326572 1.41753 16.205470000000002 1.0277120000000002 3.86139 770.6338 5.28103 0.55953 97.5096 2.1917 101.8388 12.85539
x10MCx3132 16.34875 2.19505 470.0359 71.4329 4.06719 5.32161 26.8127 4.232286 11.34273 20.7624 2.46841 1.49485 0.75846 618.5864 3.3193 10.79517 29.877359999999996 239.5982 7.49114 3.76426 16.4531 141.5483 7.93963 163.4474 15.5824 4.95474 1.629956 41.8259 4.36223 10.36202 75.72543 9.3302600000000009 9.8138 1.45252 205.64906 284.7309 6.23487 6.3007599999999995 40.8053 10.57282 9.30135 3.01722 21.1515 285.682 1.67521 2.81884 206.65035 82.2977 9.65303 314.46901 33.14484 20.35741 15.25351 25.22208 3.26465 1.627218 2.352103 9.2375 154.047 0.653296 2.5991 62.9879 1.848475 230.1365 28.1029 3.99091 1422.1451 21.07048 1.7324600000000001 1.00726 27.51098 0.8640190000000001 4.37056 474.6742 6.326890000000001 0.405101 56.9041 3.35185 68.5409 20.41352
x10MCx2813 4.90728 1.2295200000000002 623.6643 65.67699999999999 2.43797 5.1033 36.5231 3.5315550000000004 5.974989 27.0703 2.6994290000000003 1.442689 0.429329 811.3665 5.12692 6.397880000000001 47.15068 325.915 5.25471 1.71392 26.05249 203.0231 4.5355 213.2852 11.723 1.82714 1.14237 58.5251 8.6957 4.37371 55.73 1.99615 8.19362 1.060617 112.43062 377.5827 2.22321 2.54847 17.1429 14.2828 2.32191 1.2305700000000002 25.9149 372.544 1.0951799999999998 1.54168 112.34081 30.93306 4.13924 417.1936 23.21888 11.40005 19.27692 9.20299 1.88378 1.072851 5.5594 12.37103 209.024 0.69314 1.23413 47.3267 1.83826 91.7632 14.8684 5.0694 780.8219 15.47955 1.39889 1.09811 9.61422 0.431886 3.0185 622.9781 2.0680099999999997 0.377978 75.9054 1.9746 47.3602 5.02148
x30MCx2059 16.43115 3.04798 494.6737 90.6929 3.3749599999999997 8.81129 26.0526 1.841064 8.95594 17.3615 5.85679 1.53298 0.8672799999999999 599.9115 2.83987 9.12926 139.35853999999998 249.745 14.70531 2.15144 51.8634 154.0461 11.5244 166.3966 30.2351 6.6093 1.283469 45.555 11.3445 11.7843 97.1509 8.45712 20.7223 1.214746 257.95786 289.5332 8.89781 4.9078 24.8168 11.15226 3.43655 1.49141 20.7058 281.039 1.90371 3.91548 58.72048 35.61096 7.3971 301.12157 26.1699 17.57132 60.01926 17.76294 2.28843 1.4772299999999998 18.67203 9.3901 160.534 1.0376 3.46311 80.0249 1.7800200000000002 156.7545 23.2653 5.04606 401.2534 21.386 1.1328200000000002 1.45718 97.24311 0.9729 3.98865 475.9776 4.22206 0.8879299999999999 64.1055 1.7726400000000002 77.6005 14.19141
x10MCx1176 27.1599 2.38157 485.3523 68.8652 3.80347 18.1218 26.8629 1.905597 14.725129999999998 17.6906 4.37931 1.61657 0.6145010000000001 602.2324 3.21438 5.10571 73.27928 243.283 6.65075 4.31722 49.1141 151.4395 20.02002 163.55700000000002 55.1575 4.64175 2.95707 41.3459 5.16876 18.24 91.0163 9.23523 13.55499 1.00578 185.26261 290.9699 13.9437 6.605410000000001 26.5664 10.91315 5.3171 1.96728 20.4847 281.639 1.6047 2.1106 211.73923 42.03106 11.45213 302.8145 35.394 17.9118 22.40123 21.87054 2.4316299999999997 1.430552 8.73296 8.546619999999999 156.238 0.72267 2.45335 76.738 2.69388 184.2398 21.5068 3.47695 1445.9411 26.87782 1.035036 0.968463 59.73895 1.40641 3.62387 473.439 5.20375 1.42535 63.5979 3.19813 76.3749 12.83598
x10MCx2095 22.5727 3.01884 586.8824 149.9866 7.7538 7.701280000000001 31.2 2.8810279999999997 12.89261 20.8273 3.222762 1.63074 0.757 717.2772 4.31902 7.766560000000001 32.56861 291.895 4.661980000000001 4.3502 25.99545 166.7923 8.18337 195.2346 17.9216 6.30194 4.9324900000000005 51.6754 3.59012 12.49566 142.6093 12.60154 18.39656 1.0852540000000002 350.43172000000004 340.0223 8.03192 5.05999 36.3764 14.5295 12.39321 3.33601 23.4166 335.205 2.26551 4.99287 170.96896 59.777080000000005 9.76656 354.23207 49.9919 26.2323 18.09211 23.91299 4.29052 1.7302400000000002 3.81865 9.1135 189.254 0.400521 4.6917599999999995 121.6521 2.45211 206.8177 29.8614 5.62218 1152.4844 41.1977 1.70236 1.19664 48.26081 1.15594 5.8208 555.8341 5.0673900000000005 0.414433 76.4382 2.41528 225.3988 23.96506
x10MCx2443 12.32573 2.46922 468.2301 179.1924 4.52917 5.92459 25.8146 2.46467 10.39165 20.0577 2.79163 1.3374700000000002 0.97768 611.3036 3.67028 9.4259 43.59937 245.1332 6.03187 3.24737 16.769779999999997 147.1046 6.204269999999999 165.5991 14.1701 5.815930000000001 1.51919 42.6424 7.3768 8.015260000000001 75.28278 7.48578 12.39453 1.260006 258.47814 283.6098 5.39883 5.96587 29.9484 11.30668 7.388560000000001 2.57373 19.5775 284.534 0.9288 3.3475 125.27676 22.41318 8.21792 307.49374 29.1161 21.27098 30.485290000000003 20.90519 2.44042 1.123179 4.92368 9.32502 156.078 0.74959 2.76947 66.8876 2.80918 175.6361 28.6073 4.7133 879.1485 19.79495 1.45525 1.20981 37.916709999999995 1.1041 4.4743 472.2345 4.95239 0.49933 61.0741 2.39054 93.7153 16.72645
x30MCx1610 15.84589 1.6888599999999998 513.1563 101.4743 3.55405 5.3137099999999995 28.604 2.745294 11.642 22.3552 1.893833 1.23529 0.89239 647.9059 4.44578 7.87373 25.053320000000003 269.70599999999996 3.96597 4.4218 30.6464 162.4949 8.96555 181.8171 20.0353 4.23263 2.02976 47.0045 7.966660000000001 10.65469 80.95065 6.04106 14.06339 1.2881479999999998 198.45538 301.6714 6.17897 5.9743900000000005 46.8976 12.16725 10.15792 3.4031300000000004 22.4258 304.812 2.10456 2.59568 133.34708999999998 43.79328 9.41192 329.58621 31.288 22.27505 33.85964 25.92863 2.7156599999999997 1.31889 2.920518 9.71875 171.268 0.73597 2.89025 68.7119 1.6495099999999998 267.0475 27.6009 6.4217 910.1552 22.05162 2.41735 1.11841 22.53085 0.925994 4.2764 500.4244 4.88185 0.425472 66.0446 2.18265 80.5904 13.01113
x30MCx1637 9.9292 1.81255 392.3432 98.1693 4.66118 9.27646 22.058000000000003 61.47569 9.76684 16.5126 2.237978 1.175546 0.82835 508.0619999999999 2.74791 7.0761 19.68714 205.2172 3.25241 2.82312 30.842340000000004 125.8757 7.52622 139.7642 16.5411 2.89778 1.192741 36.8194 5.38623 6.61027 77.03752 7.24035 10.28522 1.479606 202.98179 242.55084 6.00777 4.39224 21.9663 10.99953 5.69209 2.42129 16.198 237.981 1.56303 2.7945900000000004 65.70498 19.88421 6.5546 257.85037 27.71582 17.33817 40.25632 16.10517 2.36797 1.097526 1.904376 7.977460000000001 132.877 0.4931100000000001 2.71152 65.0254 1.86352 135.0609 21.3885 2.92318 477.5397 18.16578 0.892963 1.4446 485.41675 1.0597299999999998 4.6126 400.8281 3.93737 0.5616399999999999 49.895 1.50338 158.3959 15.99875
x12MCx1895 9.90114 2.45123 199.91724 135.6228 1.9345 13.27424 9.74867 3.654955 6.27159 8.7924 2.4748 1.1247 0.5665319999999999 257.9084 1.03627 6.17296 42.86078 104.4734 4.27924 3.21698 27.0741 65.7725 8.51657 70.4495 22.7636 4.58131 1.30943 17.45595 9.432 7.59963 61.9238 3.2397400000000003 12.62792 1.080088 167.08639 121.9968 4.519769999999999 3.82314 21.0428 4.89157 3.45055 1.5849 9.50176 118.9349 1.08275 2.8919599999999996 104.54687 19.62908 4.28598 124.45972 27.70979 12.37251 28.40462 15.669629999999998 1.263627 0.969814 5.04695 3.59984 66.2109 0.79457 2.26903 53.2559 0.824476 125.8105 16.843 4.03978 724.2589999999999 19.40825 1.2325 1.03461 18.631601999999997 1.23778 3.0519700000000003 202.62961 2.77234 0.98298 25.7933 1.88905 54.64968 3.603169999999999
x30MCx2840 18.75327 2.09842 534.4834 239.319 5.00749 7.323060000000001 29.3743 2.663009 10.75127 20.8672 2.36536 0.965767 0.71512 665.0025 4.35691 5.99505 28.26131 269.847 5.4070800000000006 3.23853 21.43768 155.2949 10.98602 180.8036 15.8406 5.19473 4.2047300000000005 46.3766 2.702 13.59081 86.5961 8.8131 12.34502 1.242166 274.2859 316.6532 8.21901 4.06621 40.7013 12.4355 13.203 3.87632 23.7008 303.995 2.10563 3.4348699999999996 150.89523 37.61128 9.88243 328.7252 37.5694 21.4148 14.51136 22.92867 3.55495 4.61355 2.854632 9.7933 170.03 0.61798 3.17371 73.6809 1.3465 226.6168 28.736 3.53801 1036.6625 28.20477 1.44752 1.42948 42.9177 1.3612899999999999 3.76616 518.679 3.92179 0.5071720000000001 70.4434 2.49713 202.483 18.55308
x30MCx1284 14.76523 1.6908299999999998 557.0835 125.5493 3.61891 7.940010000000001 32.3803 2.7992619999999997 7.520569999999999 23.7785 1.884654 1.65772 0.4913479999999999 730.2806 4.69539 10.29663 32.77545 290.132 2.5350080000000004 3.97311 20.7706 178.3195 7.077439999999999 196.0045 20.8603 3.94263 1.38109 53.4739 9.5505 9.77466 85.02291 8.52939 15.37259 0.855331 235.54119 337.2939 5.49757 5.82736 37.5568 12.34142 5.18682 2.25502 24.3971 341.324 1.34979 2.71707 138.14248 71.85351999999999 7.83674 371.96752 32.8278 16.5521 41.95178 18.61911 2.50604 2.45279 2.878141 10.48594 189.906 0.573222 2.27301 72.3525 2.30381 220.076 19.8251 2.6971 942.082 21.9577 1.31006 1.095499 17.714470000000002 1.0053299999999998 4.6537 567.0864 4.89192 0.50021 72.9284 2.16605 80.1533 16.16374
x30MCx2676 24.74859 2.2243 611.1416 114.3375 2.80669 5.41573 31.6299 1.714777 10.06849 22.7199 6.861489999999999 1.123548 0.790442 759.9337 4.2819 11.2365 142.6787 306.411 16.1358 3.39811 59.4806 187.1911 11.89726 209.0523 32.975 5.52732 2.243966 54.1441 12.211 12.75549 109.0467 5.62718 26.5647 1.69618 243.50186 363.5505 8.775910000000001 5.2895 28.88 13.3682 6.73945 2.193495 24.8631 352.392 1.96791 3.36078 71.54387 20.06162 7.647360000000001 378.4678 43.4317 20.6438 29.04658 23.52899 1.96062 3.18683 17.90568 10.57162 194.692 0.56788 2.91679 90.0669 1.91875 172.1169 26.3982 3.563232 495.7792 29.9286 1.22295 1.24326 56.264790000000005 1.36417 4.976 593.1312 4.64432 0.8785700000000001 79.3591 1.87627 79.4589 9.52519
x20MCx2067 14.11566 2.31691 454.0904 112.9888 4.53351 7.47691 24.9967 2.308781 13.228270000000002 18.2778 2.3019369999999997 1.287686 0.7647520000000001 570.1584 3.31744 4.502269999999999 62.34267 230.1388 6.295730000000001 2.89921 27.156979999999997 142.6578 10.65471 153.6395 22.3799 5.59138 1.71947 39.0764 6.6337 11.1335 66.65935999999999 9.44282 9.67979 1.57922 225.83967 271.2847 7.42595 3.89819 39.7311 10.59017 2.22455 0.96178 21.862 267.415 0.82499 2.74402 181.15134 11.5809 10.85251 284.79035 20.49995 16.2851 6.749689999999999 16.49396 2.70744 2.190525 7.51409 7.50433 148.455 0.79394 5.507000000000001 54.5433 1.25012 256.7228 22.8124 4.83487 1235.7049 15.57819 0.8761329999999999 1.48493 15.21051 0.995724 2.9366 436.6401 4.09933 0.381265 56.2938 2.9062099999999997 85.0479 16.807029999999997
x14MCx2756 18.46258 1.90391 355.9661 104.1228 6.2206 8.8855 19.3936 1.502932 8.40772 14.9684 2.082185 1.51726 0.716855 449.267 2.70087 7.632999999999999 44.898990000000005 184.6707 4.578535 4.02376 22.96733 113.2414 10.19325 129.1877 19.7783 3.70114 2.04007 33.2174 5.58776 9.42123 77.92525 11.20376 14.019 1.68359 203.20953 209.42276 7.159889999999999 5.7407 22.0843 8.30096 11.03115 3.46144 14.66213 211.037 1.16216 2.85049 138.31133 13.09397 6.313280000000001 228.27812000000003 30.9417 18.34825 24.40067 20.71524 3.61292 1.25839 5.45361 6.7833 119.405 0.63173 3.15482 66.2176 1.15953 143.0068 22.7093 2.873006 947.4299 20.35785 1.24217 1.32596 27.17674 0.968987 3.6003300000000005 352.9025 3.6704 0.58357 46.9222 2.33334 56.794 20.86407
x10MCx1918 19.09036 1.74246 554.075 68.014 2.9937400000000003 10.39067 29.4672 1.929212 7.968310000000001 21.8129 2.5817799999999997 1.40285 0.79891 672.8372 3.93852 4.07049 27.16577 294.872 3.88336 1.75246 25.8684 177.0913 12.02112 196.1935 30.8223 3.0613599999999996 0.8529979999999999 51.4674 5.35326 13.97506 70.54183 4.47085 8.78928 0.999669 217.84572999999995 324.366 9.3665 4.313619999999999 28.4309 12.0037 3.89596 2.02631 24.1219 331.23199999999997 1.46726 2.26892 140.24111000000002 58.21554 6.53408 339.2499 22.70819 11.02249 29.90243 13.503329999999998 1.84546 1.271708 2.082331 10.2558 189.394 0.8205 1.36575 58.7018 2.91151 177.1486 15.8748 5.14168 971.106 17.82273 1.52562 1.296122 28.206 1.53521 3.4329300000000003 550.0215 4.0088099999999995 0.395748 73.9373 2.36076 76.1753 9.28217
x20MCx1324 13.56675 2.39015 691.592 95.7387 4.21485 5.843319999999999 37.936 3.4152940000000003 16.89201 29.0925 2.824943 1.22246 1.19781 864.4735 5.0532 12.77153 73.91963 357.347 7.711410000000001 3.61847 44.2676 217.4384 9.69923 244.0179 22.1156 2.974977 2.28075 63.3711 19.4918 10.91404 104.8136 10.93067 17.778389999999998 1.344696 184.39603 411.4422 7.032430000000001 4.31569 41.9 16.3261 5.79879 2.22987 28.844 406.537 1.67779 3.48702 270.00961 26.58437 13.66725 437.6071 43.3491 19.88139 9.43988 17.83513 3.71199 2.0521759999999998 8.2057 11.80858 232.05900000000003 0.62837 4.4667900000000005 87.024 2.57269 242.8067 25.1936 5.27254 1844.1096 30.4832 1.56641 2.52156 14.524395000000002 1.04198 4.8578 680.6972 3.67567 0.68828 88.0706 4.16096 113.1646 20.89202
x10MCx1745 15.8959 1.68295 393.5941 87.4095 2.73172 6.027019999999999 21.4737 2.3995849999999996 5.18496 15.3426 3.027916 1.41111 0.93402 487.525 3.0430900000000003 7.56336 14.51734 213.5255 4.954013 3.72016 21.56518 126.2585 8.78169 145.3747 16.5216 4.9469 1.32864 36.8854 3.10996 10.1122 81.86555 6.68837 11.64462 1.419337 206.2757 220.0518 6.30238 7.6305 23.9786 9.43302 9.96814 2.43453 17.1302 232.565 1.61337 2.82173 118.03549 21.70092 5.514469999999999 232.48887 35.7287 22.72636 37.19665 25.37511 2.46387 1.91081 2.423094 7.580769999999999 135.812 0.47507 1.91157 68.9025 1.1515 138.619 31.361 3.66231 807.2539999999999 24.51579 1.12853 0.8708299999999999 18.98629 1.02877 4.888 375.1329 6.98912 0.431351 53.5997 2.352 85.6686 12.20935
x20MCx2421 13.673400000000001 2.0089200000000003 661.6769 88.7642 3.4988 5.75856 36.2194 3.7087 13.38626 24.7866 2.57092 1.099301 0.605923 823.4787 5.1551 9.29285 52.16559 338.509 5.3906339999999995 3.21379 35.575 205.00599999999997 8.564630000000001 227.2114 23.1842 4.86952 0.982231 59.6843 11.8054 9.04919 110.1526 4.31756 16.73629 1.4850709999999998 204.69553 386.5614 5.90907 4.57984 36.4372 16.2282 6.2728 2.38432 27.0655 385.417 1.76075 2.67707 269.68993 24.60174 11.68281 417.2916 38.4856 16.01128 54.62036 19.97181 2.3446 2.98654 6.31816 11.37384 219.154 0.44484 1.90976 92.4381 1.91248 234.9175 31.9108 5.20455 1808.2537 28.4727 1.70153 1.85127 23.87821 0.88876 4.8608 614.7357 3.87491 0.77468 85.8204 3.6902 93.732 7.376239999999999
x11MCx2402 9.28805 1.37984 567.3777 31.7238 2.12359 13.21642 31.2518 2.4407650000000003 8.00339 24.6322 2.46759 1.28661 0.634794 724.702 3.525 3.4487400000000004 10.21922 288.416 2.600172 2.28425 8.2584 177.2811 7.58058 194.601 18.1016 2.66926 1.35267 54.5947 2.88096 7.770919999999999 45.16964 2.85187 6.12519 1.50931 143.47278 347.2115 5.64591 2.25295 18.9581 12.7264 3.76325 2.13364 21.917 339.974 0.85606 1.15778 84.74925 13.583797 7.55653 368.161 19.76747 9.03156 8.39832 10.95235 1.46241 1.107173 1.827212 10.2552 188.747 0.53085 2.11415 39.29947 1.259917 114.2665 12.2738 1.344647 610.2242 12.35615 1.11399 0.7995800000000001 24.7447 0.841808 2.28019 570.6428 2.04295 0.63284 70.5426 1.6986900000000005 71.7602 5.38818
x30MCx3100 22.90807 2.88638 516.6168 50.6211 3.28822 5.625030000000001 27.934 3.240785 10.85297 21.749 3.0502 1.50928 0.8298399999999999 634.6104 3.88765 7.59081 30.8449 271.645 4.66299 4.09689 25.4744 163.0873 12.15768 184.8869 27.185 7.14018 1.39193 47.4816 4.41297 12.43205 70.1502 7.222389999999999 10.21999 1.712865 200.4765 295.4511 9.33364 5.7580599999999995 40.0016 13.2625 6.23611 2.84003 23.9306 294.457 2.1509099999999997 3.90181 100.70215 51.373059999999995 8.102089999999999 318.30088 26.9388 26.5984 18.64303 23.78654 1.97981 1.69412 3.8916 9.75335 171.638 1.30298 1.62941 57.9895 1.91736 241.3355 30.7135 6.61636 692.2295 18.8118 1.71694 0.80118 22.72484 1.3119 3.3306 508.196 4.35604 0.8567100000000001 67.8982 1.8744 87.2192 11.98198
x20MCx2010 17.40227 2.5501099999999997 364.0314 66.9175 5.45512 7.30524 19.1254 4.475822 8.59406 13.2945 33.20095 1.85025 0.579896 434.3967 2.6219900000000003 9.71163 706.5447 186.0851 80.86868 3.03417 236.072 111.3693 10.51688 127.5264 19.8749 4.4808 6.583989999999999 32.7241 18.0844 10.71875 98.777 8.427430000000001 21.8484 1.717273 263.12567 205.65213 7.39306 4.13243 28.4219 8.66375 4.7753 2.59518 15.3856 205.303 1.63848 2.8570900000000004 157.98515 16.49382 7.49753 236.63812 48.8355 19.03956 10.56611 17.33847 3.01663 1.730312 97.30702 6.71535 119.49 0.7777 4.4449 88.5586 0.8589100000000001 171.4434 22.5361 4.09419 1089.9452000000001 33.9548 1.07772 1.99021 22.84664 0.8776799999999999 4.19721 338.0993 3.2926800000000003 0.371327 47.8623 2.82021 105.2494 17.816670000000002
x11MCx2713 14.62289 2.17443 573.2414 104.12 5.2034 1.839098 32.5979 2.0706580000000003 21.5407 23.2807 2.1288549999999997 1.54966 0.8214899999999999 707.0587 5.0245 10.45958 55.34875 303.639 5.67278 3.41868 48.2968 180.7009 5.8938 203.7925 14.9043 6.18256 3.75902 53.805 10.5157 8.522960000000001 109.26568 9.89111 18.206670000000003 1.440424 234.08606 331.6678 5.06144 2.5093099999999997 38.2648 14.0463 5.44644 1.7547099999999998 24.7288 335.399 1.94415 3.61258 161.19537 62.42934 18.49457 349.9603 42.6255 31.2233 17.829710000000002 19.20977 3.3493699999999995 1.575132 6.122318 11.22893 191.879 0.366048 3.62789 88.637 1.97326 205.9397 40.7472 5.90271 1076.4679 30.0003 1.39886 1.63137 25.004132 1.23979 5.2905 559.1547 1.73042 0.60356 74.9732 3.51735 114.1438 18.49318
x20MCx1897 13.97026 0.91311 365.764 91.3673 4.31334 4.0859 20.5759 1.914747 6.00609 14.3435 2.81816 1.55636 0.8964110000000001 465.4416 2.84396 2.2861689999999997 46.05003 188.7821 4.53965 2.55385 21.10732 118.1321 8.96081 125.8777 28.7117 2.33907 1.93439 32.1894 3.6014199999999996 9.01618 67.44221999999999 8.953710000000001 8.4451 0.8913620000000001 264.2025 223.3435 7.201689999999999 3.00494 18.3306 8.153080000000001 4.642469999999999 3.54481 15.8023 219.734 1.42278 2.10257 90.46787 5.5742400000000005 6.360530000000001 228.8362 22.09401 14.74743 26.32562 13.65177 2.61981 1.070956 3.895966000000001 6.84289 121.614 0.77489 3.1771700000000003 55.8062 2.607581 119.0518 20.4754 2.1108 617.1488 15.97735 1.08207 1.18599 9.74016 0.763215 2.9352 366.2519 1.79676 0.97011 47.5314 1.50964 41.599 15.0804
x20MCx1879 18.2044 3.0641700000000003 467.5226 94.4943 4.875030000000001 11.92257 24.6307 5.105136 6.4823900000000005 18.8979 3.13669 1.171924 0.694285 599.8404 3.70159 6.688 64.26991 238.45 6.75175 4.2775300000000005 68.813 147.6894 11.385 157.511 36.4357 6.25713 1.040694 42.7801 9.5696 11.30917 77.5729 8.81108 18.9748 1.171332 254.87602 279.4556 9.07747 5.11838 22.1912 11.30216 3.4363300000000003 1.41788 18.715 281.436 1.53391 3.55511 98.88045 3.31483 4.9276599999999995 303.2756 27.5964 18.11194 52.73115 18.67008 3.30603 3.5389199999999996 8.04828 8.519060000000001 154.145 0.65777 2.9824599999999997 67.0417 1.99231 140.1086 23.5111 4.88729 659.3357 20.38093 2.48317 1.18107 87.40671 0.8941790000000001 3.52481 468.2236 4.63587 0.6825 60.6981 1.70599 104.0772 15.30261
x30MCx2257 15.65265 1.91638 530.1331 102.2928 4.00537 3.68478 26.4275 2.921037 8.945 21.2185 1.714013 1.32935 0.65322 647.6552 4.28449 8.89018 28.943609999999996 273.33299999999997 2.7599400000000003 3.06667 21.17269 167.3715 10.51867 183.2171 30.083 4.62896 2.4870799999999997 48.3971 2.74585 11.81984 71.01971 7.4111 9.66858 1.6448200000000002 222.52576 301.1605 7.8422 4.11032 27.5141 12.3437 4.66138 1.79925 21.6049 297.98400000000004 0.93638 3.18993 92.3211 64.7053 5.56847 308.85643 24.3357 20.7998 10.03212 16.119020000000003 1.92455 1.93439 3.908272 9.55162 173.903 0.95493 2.35467 58.66 2.73386 173.5407 25.7837 3.610419999999999 627.8689 18.375120000000003 1.468244 0.8209110000000001 33.14283 0.85446 3.28398 486.5348 2.9238299999999997 0.92225 67.7915 2.31114 111.8811 12.10282
