SampleID URINE_V2_Benzoic_acid URINE_V2_Adenosine URINE_V2_Fumaric_acid URINE_V2_Trigonelline URINE_V2_2_Oxoglutaric_acid URINE_V2_2_Furoylglycine URINE_V2_Myo_Inositol URINE_V2_Allantoin URINE_V2_Arginine URINE_V2_1_Methyladenosine URINE_V2_D_Mannose URINE_V2_D_Glucose URINE_V2_Dimethylamine URINE_V2_Formic_acid URINE_V2_Valine URINE_V2_Methionine URINE_V2_Acetic_acid URINE_V2_1_Methylnicotinamide URINE_V2_Pyruvic_acid URINE_V2_Succinic_acid URINE_V2_Glycine URINE_V2_Acetoacetic_acid URINE_V2_Creatine URINE_V2_D_Galactose URINE_V2_4_Aminobutyric_acid URINE_V2_Inosine URINE_V2_N,N_Dimethylglycine URINE_V2_D_Lactose URINE_V2_Taurine URINE_V2_2_Methylsuccinic_acid URINE_V2_Tartaric_acid URINE_V2_1_Methylhistidine URINE_V2_D_Mannitol URINE_V2_Caffeine URINE_V2_Betaine URINE_V2_Alanine URINE_V2_Imidazole URINE_V2_Guanidinoacetic_acid URINE_V2_Allopurinol_Zyloprim URINE_V2_Sarcosine URINE_V2_Lactic_acid URINE_V2_Oxaloacetic_acid URINE_V2_Acetone URINE_V2_3_Hydroxybutyric_acid URINE_V2_Proline_betaine URINE_V2_D_Mandelic_acid URINE_V2_Trimethylamine URINE_V2_Hippuric_acid URINE_V2_Citric_acid NA
x30MCx2544 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 10 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 54 71 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 7 7.071067811900001 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 17 15 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 170 NA
x10MCx1154 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 1600 21.920310216799997 7.071067811900001 5 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 74 9.8994949366 200 30.405591591 14.142135623699998 13.4350288425 23 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 92 21 31 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 22 1.4142135624 70.7106781187 90 1.4142135624 1.4142135624 120.2081528017 460 NA
x14MCx2979 7.071067811900001 275.7716446628 3 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 20 530.3300858899 3.5355339059 4.2426406871 55 36 10 4 12.7279220614 7 22.627416998 6.3639610307000005 12 140 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 10 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 11 34 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 19 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 910 370 NA
x30MCx2700 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 37 21.920310216799997 15 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 6 120 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 10 39 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 290 180 NA
x30MCx3066 7.071067811900001 275.7716446628 1.4142135624 68 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 43 45 5 12.7279220614 10 22.627416998 6.3639610307000005 6 120 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 8 67.8822509939 150 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 23 22 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 24 5 70.7106781187 35 2 2 370 72 NA
x14MCx3320 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 18 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 31 20 3 12.7279220614 9 22.627416998 6.3639610307000005 3.5355339059 120 17 35.3553390593 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 98.9949493661 33.941125497 9 10.6066017178 127.2792206136 31.8198051534 10 40 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 45 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 280 190 NA
x10MCx1431 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x30MCx2788 7.071067811900001 275.7716446628 1.4142135624 47 65.0538238692 27.5771644663 3111.2698372208 18 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 38 10 1.4142135624 12.7279220614 6 22.627416998 6.3639610307000005 3.5355339059 45 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 8 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 80 7 7.071067811900001 33.941125497 70.7106781187 12 1.4142135624 34.6482322781 12.0208152802 4 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 42 NA
x10MCx1395 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 3400 21.920310216799997 18 6 12.7279220614 7 22.627416998 6.3639610307000005 6 89 18 35.3553390593 30.405591591 14.142135623699998 13.4350288425 11 67.8822509939 420 33.941125497 3.5355339059 10.6066017178 127.2792206136 170 98 45 33.941125497 210 7.071067811900001 1.4142135624 34.6482322781 25 4 70.7106781187 28 1.4142135624 1.4142135624 120.2081528017 380 NA
x20MCx2581 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 2 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 5 48 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 7 13 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 45 1.4142135624 1.4142135624 190 360 NA
x10MCx1362 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 85 21.920310216799997 7.071067811900001 5 12.7279220614 6 22.627416998 12 3.5355339059 60 9.8994949366 260 30.405591591 14.142135623699998 13.4350288425 12 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 32 26 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 17 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 150 NA
x10MCx3419 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x10MCx1307 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x30MCx3204 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x10MCx1656 7.071067811900001 275.7716446628 1.4142135624 37 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 92 21.920310216799997 11 5 12.7279220614 6 22.627416998 6.3639610307000005 3.5355339059 240 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 39 10.6066017178 127.2792206136 31.8198051534 10 45 33.941125497 120 7.071067811900001 1.4142135624 92 12.0208152802 1.4142135624 70.7106781187 43 1.4142135624 1.4142135624 250 480 NA
x30MCx2009 7.071067811900001 275.7716446628 1.4142135624 39 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 51 21.920310216799997 13 3 12.7279220614 6 22.627416998 6.3639610307000005 3.5355339059 59 14 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 46 10.6066017178 127.2792206136 31.8198051534 15 16 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 60 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 600 400 NA
x12MCx2703 7.071067811900001 275.7716446628 1.4142135624 36 65.0538238692 27.5771644663 3111.2698372208 24 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 160 22 2 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 5 74 9.8994949366 87 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 12 34 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 47 1.4142135624 1.4142135624 390 130 NA
x20MCx1704 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 58 21.920310216799997 7.071067811900001 4 12.7279220614 18 22.627416998 6.3639610307000005 3.5355339059 38 19 35.3553390593 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 9 17 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 53 3 70.7106781187 44 1.4142135624 1.4142135624 120.2081528017 120 NA
x30MCx3038 7.071067811900001 275.7716446628 1.4142135624 38 65.0538238692 27.5771644663 3111.2698372208 18 530.3300858899 3.5355339059 4.2426406871 230 32 7.071067811900001 3 12.7279220614 39 22.627416998 6.3639610307000005 10 91 24 35.3553390593 30.405591591 14.142135623699998 13.4350288425 12 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 46 15 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 29 10 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 320 NA
x12MCx2035 7.071067811900001 275.7716446628 1.4142135624 64 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 65 79 12 3 12.7279220614 9 22.627416998 6.3639610307000005 6 24.041630560300003 21 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 40 19 33.941125497 110 7.071067811900001 1.4142135624 34.6482322781 67 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 320 110 NA
x12MCx1502 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 3 12.7279220614 6 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 7.071067811900001 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 34 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 100 NA
x10MCx2470 7.071067811900001 275.7716446628 1.4142135624 49 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 41 47 7.071067811900001 3 12.7279220614 5 22.627416998 6.3639610307000005 5 39 9.8994949366 310 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 300 61 10 25 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 60 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 390 180 NA
x20MCx1424 7.071067811900001 275.7716446628 1.4142135624 150 65.0538238692 150 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 120 45 38 3 12.7279220614 20 22.627416998 11 14 65 15 35.3553390593 30.405591591 14.142135623699998 13.4350288425 9 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 46 13 14 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 22 9 70.7106781187 28 1.4142135624 1.4142135624 200 140 NA
x10MCx2852 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 68 39 18 7 12.7279220614 43 22.627416998 6.3639610307000005 12 150 19 35.3553390593 30.405591591 14.142135623699998 13.4350288425 10 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 69 13 36 33.941125497 70.7106781187 7.071067811900001 3 34.6482322781 32 3 70.7106781187 44 1.4142135624 4 120.2081528017 250 NA
x20MCx1168 7.071067811900001 275.7716446628 2 74 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 57 36 25 3 12.7279220614 5 22.627416998 6.3639610307000005 6 52 9.8994949366 130 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 230 10.6066017178 127.2792206136 69 16 16 33.941125497 110 7.071067811900001 3 34.6482322781 17 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 380 NA
x10MCx2014 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 54 21.920310216799997 7.071067811900001 2 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 51 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 10 24 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 190 NA
x10MCx1757 7.071067811900001 275.7716446628 1.4142135624 58 65.0538238692 27.5771644663 3111.2698372208 29 1100 3.5355339059 36 6400 21.920310216799997 30 13 12.7279220614 18 22.627416998 6.3639610307000005 3.5355339059 140 9.8994949366 60 30.405591591 14.142135623699998 13.4350288425 14 67.8822509939 98.9949493661 33.941125497 50 10.6066017178 127.2792206136 350 85 54 33.941125497 410 7.071067811900001 1.4142135624 34.6482322781 27 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 300 470 NA
x10MCx2098 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 2 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 49 9.8994949366 61 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 20 18 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 130 NA
x13MCx2621 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 51 31 46 3 12.7279220614 10 22.627416998 6.3639610307000005 12 130 9.8994949366 190 30.405591591 14.142135623699998 13.4350288425 12 67.8822509939 98.9949493661 33.941125497 12 10.6066017178 127.2792206136 31.8198051534 13 25 33.941125497 100 7.071067811900001 1.4142135624 34.6482322781 20 4 70.7106781187 57 1.4142135624 1.4142135624 200 510 NA
x20MCx1127 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x20MCx2816 7.071067811900001 275.7716446628 2 180 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 41 17 1.4142135624 12.7279220614 8 22.627416998 6.3639610307000005 11 65 18 35.3553390593 30.405591591 14.142135623699998 13.4350288425 11 67.8822509939 98.9949493661 33.941125497 55 10.6066017178 127.2792206136 47 47 14 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 32 13 70.7106781187 17.6776695297 6 1.4142135624 1100 260 NA
x10MCx1546 7.071067811900001 275.7716446628 1.4142135624 40 65.0538238692 27.5771644663 3111.2698372208 31 530.3300858899 3.5355339059 4.2426406871 68 21.920310216799997 20 5 12.7279220614 7 22.627416998 6.3639610307000005 6 230 17 35.3553390593 30.405591591 14.142135623699998 13.4350288425 11 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 32 60 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 95 1.4142135624 1.4142135624 120.2081528017 270 NA
x13MCx1129 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 48 21.920310216799997 10 5 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 37 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 13 30 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 370 370 NA
x11MCx2914 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 14 4 12.7279220614 9 22.627416998 6.3639610307000005 7 50 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 17 10.6066017178 127.2792206136 31.8198051534 16 17 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 2 70.7106781187 43 1.4142135624 1.4142135624 120.2081528017 170 NA
x20MCx2718 7.071067811900001 275.7716446628 3 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 21 2200 21.920310216799997 30 9 12.7279220614 8 22.627416998 6.3639610307000005 3.5355339059 460 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 18 67.8822509939 210 33.941125497 3.5355339059 10.6066017178 390 130 130 110 33.941125497 130 7.071067811900001 1.4142135624 50 70 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 340 330 NA
x13MCx1231 7.071067811900001 275.7716446628 1.4142135624 44 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 360 40 7.071067811900001 2 12.7279220614 9 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 37 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 190 10.6066017178 127.2792206136 46 39 17 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 8 70.7106781187 40 1.4142135624 1.4142135624 330 280 NA
x20MCx3323 7.071067811900001 275.7716446628 1.4142135624 53 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 12 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 50 NA
x30MCx1885 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 50 21.920310216799997 7.071067811900001 3 12.7279220614 5 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 18 25 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 510 260 NA
